case,event,startTime,completeTime
882,F,2019/01/22 23:44:11.218,2019/01/22 23:44:11.218
883,D,2019/01/22 23:44:46.454,2019/01/22 23:44:46.454
881,A,2019/01/22 23:45:09.996,2019/01/22 23:45:09.996
880,D,2019/01/22 23:46:56.766,2019/01/22 23:46:56.766
883,F,2019/01/22 23:48:50.836,2019/01/22 23:48:50.836
882,E,2019/01/22 23:49:16.790,2019/01/22 23:49:16.790
881,B,2019/01/22 23:49:30.175,2019/01/22 23:49:30.175
880,F,2019/01/22 23:52:50.866,2019/01/22 23:52:50.866
883,E,2019/01/22 23:52:57.910,2019/01/22 23:52:57.910
882,G,2019/01/22 23:53:23.148,2019/01/22 23:53:23.148
881,C,2019/01/22 23:54:05.751,2019/01/22 23:54:05.751
880,E,2019/01/22 23:58:02.579,2019/01/22 23:58:02.579
883,G,2019/01/22 23:58:28.674,2019/01/22 23:58:28.674
882,I,2019/01/22 23:58:44.038,2019/01/22 23:58:44.038
881,A,2019/01/22 23:59:09.638,2019/01/22 23:59:09.638
884,A,2019/01/23 00:00:00.000,2019/01/23 00:00:00.000
880,G,2019/01/23 00:02:24.548,2019/01/23 00:02:24.548
883,I,2019/01/23 00:02:54.868,2019/01/23 00:02:54.868
882,J,2019/01/23 00:03:03.120,2019/01/23 00:03:03.120
881,B,2019/01/23 00:04:36.623,2019/01/23 00:04:36.623
884,B,2019/01/23 00:05:26.003,2019/01/23 00:05:26.003
880,H,2019/01/23 00:07:49.971,2019/01/23 00:07:49.971
883,J,2019/01/23 00:08:29.723,2019/01/23 00:08:29.723
882,K,2019/01/23 00:08:55.749,2019/01/23 00:08:55.749
881,C,2019/01/23 00:09:35.399,2019/01/23 00:09:35.399
884,C,2019/01/23 00:09:44.170,2019/01/23 00:09:44.170
883,L,2019/01/23 00:13:39.863,2019/01/23 00:13:39.863
882,M,2019/01/23 00:13:40.701,2019/01/23 00:13:40.701
884,A,2019/01/23 00:14:49.051,2019/01/23 00:14:49.051
881,A,2019/01/23 00:14:57.732,2019/01/23 00:14:57.732
882,O,2019/01/23 00:18:32.244,2019/01/23 00:18:32.244
883,M,2019/01/23 00:18:35.158,2019/01/23 00:18:35.158
884,D,2019/01/23 00:19:13.033,2019/01/23 00:19:13.033
885,A,2019/01/23 00:20:00.000,2019/01/23 00:20:00.000
881,D,2019/01/23 00:20:39.746,2019/01/23 00:20:39.746
883,O,2019/01/23 00:23:27.453,2019/01/23 00:23:27.453
884,F,2019/01/23 00:24:56.793,2019/01/23 00:24:56.793
885,B,2019/01/23 00:24:57.006,2019/01/23 00:24:57.006
881,F,2019/01/23 00:25:56.621,2019/01/23 00:25:56.621
884,E,2019/01/23 00:29:21.410,2019/01/23 00:29:21.410
885,C,2019/01/23 00:30:10.781,2019/01/23 00:30:10.781
881,E,2019/01/23 00:30:55.611,2019/01/23 00:30:55.611
884,G,2019/01/23 00:33:50.849,2019/01/23 00:33:50.849
881,G,2019/01/23 00:35:48.373,2019/01/23 00:35:48.373
885,A,2019/01/23 00:35:51.382,2019/01/23 00:35:51.382
884,I,2019/01/23 00:38:29.248,2019/01/23 00:38:29.248
886,A,2019/01/23 00:40:00.000,2019/01/23 00:40:00.000
881,I,2019/01/23 00:40:09.509,2019/01/23 00:40:09.509
885,B,2019/01/23 00:40:14.955,2019/01/23 00:40:14.955
884,J,2019/01/23 00:43:56.925,2019/01/23 00:43:56.925
886,D,2019/01/23 00:45:00.409,2019/01/23 00:45:00.409
885,C,2019/01/23 00:45:04.066,2019/01/23 00:45:04.066
881,J,2019/01/23 00:46:05.815,2019/01/23 00:46:05.815
884,K,2019/01/23 00:49:37.686,2019/01/23 00:49:37.686
886,F,2019/01/23 00:49:43.641,2019/01/23 00:49:43.641
885,A,2019/01/23 00:49:53.147,2019/01/23 00:49:53.147
881,L,2019/01/23 00:51:11.331,2019/01/23 00:51:11.331
886,E,2019/01/23 00:54:04.004,2019/01/23 00:54:04.004
885,D,2019/01/23 00:54:14.347,2019/01/23 00:54:14.347
884,M,2019/01/23 00:54:45.643,2019/01/23 00:54:45.643
881,M,2019/01/23 00:56:05.995,2019/01/23 00:56:05.995
885,F,2019/01/23 00:58:42.068,2019/01/23 00:58:42.068
886,G,2019/01/23 00:58:55.962,2019/01/23 00:58:55.962
884,O,2019/01/23 00:59:16.312,2019/01/23 00:59:16.312
887,A,2019/01/23 01:00:00.000,2019/01/23 01:00:00.000
881,N,2019/01/23 01:01:04.321,2019/01/23 01:01:04.321
885,E,2019/01/23 01:03:26.003,2019/01/23 01:03:26.003
886,I,2019/01/23 01:04:02.153,2019/01/23 01:04:02.153
887,B,2019/01/23 01:05:30.607,2019/01/23 01:05:30.607
885,G,2019/01/23 01:06:50.844,2019/01/23 01:06:50.844
886,J,2019/01/23 01:09:29.568,2019/01/23 01:09:29.568
887,C,2019/01/23 01:10:29.366,2019/01/23 01:10:29.366
885,H,2019/01/23 01:11:56.773,2019/01/23 01:11:56.773
886,L,2019/01/23 01:13:39.813,2019/01/23 01:13:39.813
887,A,2019/01/23 01:16:09.797,2019/01/23 01:16:09.797
886,M,2019/01/23 01:19:03.755,2019/01/23 01:19:03.755
888,A,2019/01/23 01:20:00.000,2019/01/23 01:20:00.000
887,D,2019/01/23 01:20:58.741,2019/01/23 01:20:58.741
886,N,2019/01/23 01:24:36.614,2019/01/23 01:24:36.614
888,B,2019/01/23 01:25:16.340,2019/01/23 01:25:16.340
887,F,2019/01/23 01:26:24.661,2019/01/23 01:26:24.661
888,C,2019/01/23 01:30:11.691,2019/01/23 01:30:11.691
887,E,2019/01/23 01:31:09.488,2019/01/23 01:31:09.488
888,A,2019/01/23 01:34:31.173,2019/01/23 01:34:31.173
887,G,2019/01/23 01:34:57.237,2019/01/23 01:34:57.237
888,B,2019/01/23 01:39:06.944,2019/01/23 01:39:06.944
889,A,2019/01/23 01:40:00.000,2019/01/23 01:40:00.000
887,H,2019/01/23 01:40:29.901,2019/01/23 01:40:29.901
888,C,2019/01/23 01:44:34.590,2019/01/23 01:44:34.590
889,D,2019/01/23 01:45:21.637,2019/01/23 01:45:21.637
889,F,2019/01/23 01:49:19.476,2019/01/23 01:49:19.476
888,A,2019/01/23 01:49:46.315,2019/01/23 01:49:46.315
889,E,2019/01/23 01:54:23.987,2019/01/23 01:54:23.987
888,B,2019/01/23 01:54:43.077,2019/01/23 01:54:43.077
889,G,2019/01/23 01:59:48.195,2019/01/23 01:59:48.195
890,A,2019/01/23 02:00:00.000,2019/01/23 02:00:00.000
888,C,2019/01/23 02:00:27.951,2019/01/23 02:00:27.951
889,I,2019/01/23 02:04:29.718,2019/01/23 02:04:29.718
888,A,2019/01/23 02:04:52.756,2019/01/23 02:04:52.756
890,D,2019/01/23 02:05:46.643,2019/01/23 02:05:46.643
889,J,2019/01/23 02:09:45.894,2019/01/23 02:09:45.894
890,F,2019/01/23 02:10:43.859,2019/01/23 02:10:43.859
888,D,2019/01/23 02:10:47.759,2019/01/23 02:10:47.759
889,L,2019/01/23 02:14:47.913,2019/01/23 02:14:47.913
888,F,2019/01/23 02:15:05.682,2019/01/23 02:15:05.682
890,E,2019/01/23 02:15:17.829,2019/01/23 02:15:17.829
889,M,2019/01/23 02:19:36.902,2019/01/23 02:19:36.902
890,G,2019/01/23 02:19:39.787,2019/01/23 02:19:39.787
888,E,2019/01/23 02:19:54.966,2019/01/23 02:19:54.966
891,A,2019/01/23 02:20:00.000,2019/01/23 02:20:00.000
890,H,2019/01/23 02:24:37.244,2019/01/23 02:24:37.244
889,N,2019/01/23 02:24:39.322,2019/01/23 02:24:39.322
888,G,2019/01/23 02:24:39.399,2019/01/23 02:24:39.399
891,B,2019/01/23 02:26:09.764,2019/01/23 02:26:09.764
888,I,2019/01/23 02:29:29.797,2019/01/23 02:29:29.797
891,C,2019/01/23 02:31:22.044,2019/01/23 02:31:22.044
888,J,2019/01/23 02:34:30.682,2019/01/23 02:34:30.682
891,A,2019/01/23 02:36:42.051,2019/01/23 02:36:42.051
888,L,2019/01/23 02:39:07.662,2019/01/23 02:39:07.662
892,A,2019/01/23 02:40:00.000,2019/01/23 02:40:00.000
891,B,2019/01/23 02:42:01.815,2019/01/23 02:42:01.815
888,M,2019/01/23 02:44:01.589,2019/01/23 02:44:01.589
892,B,2019/01/23 02:44:56.540,2019/01/23 02:44:56.540
891,C,2019/01/23 02:46:36.643,2019/01/23 02:46:36.643
888,O,2019/01/23 02:49:15.716,2019/01/23 02:49:15.716
892,C,2019/01/23 02:50:34.440,2019/01/23 02:50:34.440
891,A,2019/01/23 02:51:32.180,2019/01/23 02:51:32.180
892,A,2019/01/23 02:55:20.599,2019/01/23 02:55:20.599
891,D,2019/01/23 02:56:28.186,2019/01/23 02:56:28.186
893,A,2019/01/23 03:00:00.000,2019/01/23 03:00:00.000
892,D,2019/01/23 03:00:24.169,2019/01/23 03:00:24.169
891,F,2019/01/23 03:01:43.452,2019/01/23 03:01:43.452
893,B,2019/01/23 03:04:30.387,2019/01/23 03:04:30.387
892,F,2019/01/23 03:05:00.437,2019/01/23 03:05:00.437
891,E,2019/01/23 03:06:07.629,2019/01/23 03:06:07.629
893,C,2019/01/23 03:10:02.293,2019/01/23 03:10:02.293
892,E,2019/01/23 03:10:16.195,2019/01/23 03:10:16.195
891,G,2019/01/23 03:11:00.648,2019/01/23 03:11:00.648
892,G,2019/01/23 03:14:30.833,2019/01/23 03:14:30.833
891,H,2019/01/23 03:15:22.773,2019/01/23 03:15:22.773
893,A,2019/01/23 03:15:43.732,2019/01/23 03:15:43.732
892,H,2019/01/23 03:19:20.006,2019/01/23 03:19:20.006
894,A,2019/01/23 03:20:00.000,2019/01/23 03:20:00.000
893,B,2019/01/23 03:21:18.668,2019/01/23 03:21:18.668
894,B,2019/01/23 03:24:01.631,2019/01/23 03:24:01.631
893,C,2019/01/23 03:26:13.824,2019/01/23 03:26:13.824
894,C,2019/01/23 03:28:40.256,2019/01/23 03:28:40.256
893,A,2019/01/23 03:31:06.451,2019/01/23 03:31:06.451
894,A,2019/01/23 03:33:59.717,2019/01/23 03:33:59.717
893,B,2019/01/23 03:35:39.301,2019/01/23 03:35:39.301
894,B,2019/01/23 03:39:26.412,2019/01/23 03:39:26.412
895,A,2019/01/23 03:40:00.000,2019/01/23 03:40:00.000
893,C,2019/01/23 03:41:46.335,2019/01/23 03:41:46.335
894,C,2019/01/23 03:43:58.631,2019/01/23 03:43:58.631
895,B,2019/01/23 03:44:58.336,2019/01/23 03:44:58.336
893,A,2019/01/23 03:46:48.815,2019/01/23 03:46:48.815
894,A,2019/01/23 03:49:20.137,2019/01/23 03:49:20.137
895,C,2019/01/23 03:49:54.761,2019/01/23 03:49:54.761
893,D,2019/01/23 03:52:05.406,2019/01/23 03:52:05.406
894,D,2019/01/23 03:54:04.975,2019/01/23 03:54:04.975
895,A,2019/01/23 03:56:05.266,2019/01/23 03:56:05.266
893,F,2019/01/23 03:56:55.136,2019/01/23 03:56:55.136
896,A,2019/01/23 04:00:00.000,2019/01/23 04:00:00.000
894,F,2019/01/23 04:00:01.513,2019/01/23 04:00:01.513
895,B,2019/01/23 04:00:52.155,2019/01/23 04:00:52.155
893,E,2019/01/23 04:01:50.411,2019/01/23 04:01:50.411
896,D,2019/01/23 04:04:58.239,2019/01/23 04:04:58.239
894,E,2019/01/23 04:05:24.467,2019/01/23 04:05:24.467
895,C,2019/01/23 04:06:25.409,2019/01/23 04:06:25.409
893,G,2019/01/23 04:07:22.393,2019/01/23 04:07:22.393
896,F,2019/01/23 04:09:59.637,2019/01/23 04:09:59.637
894,G,2019/01/23 04:10:21.925,2019/01/23 04:10:21.925
895,A,2019/01/23 04:11:56.661,2019/01/23 04:11:56.661
893,H,2019/01/23 04:12:11.709,2019/01/23 04:12:11.709
896,E,2019/01/23 04:15:00.150,2019/01/23 04:15:00.150
894,H,2019/01/23 04:15:30.004,2019/01/23 04:15:30.004
895,D,2019/01/23 04:16:59.917,2019/01/23 04:16:59.917
897,A,2019/01/23 04:20:00.000,2019/01/23 04:20:00.000
896,G,2019/01/23 04:20:22.140,2019/01/23 04:20:22.140
895,F,2019/01/23 04:21:50.227,2019/01/23 04:21:50.227
897,B,2019/01/23 04:25:05.261,2019/01/23 04:25:05.261
896,H,2019/01/23 04:25:17.811,2019/01/23 04:25:17.811
895,E,2019/01/23 04:26:57.812,2019/01/23 04:26:57.812
897,C,2019/01/23 04:30:14.738,2019/01/23 04:30:14.738
895,G,2019/01/23 04:32:15.088,2019/01/23 04:32:15.088
897,A,2019/01/23 04:34:54.641,2019/01/23 04:34:54.641
895,I,2019/01/23 04:37:53.900,2019/01/23 04:37:53.900
897,D,2019/01/23 04:39:50.788,2019/01/23 04:39:50.788
898,A,2019/01/23 04:40:00.000,2019/01/23 04:40:00.000
895,J,2019/01/23 04:42:33.288,2019/01/23 04:42:33.288
897,F,2019/01/23 04:44:26.062,2019/01/23 04:44:26.062
898,B,2019/01/23 04:44:49.203,2019/01/23 04:44:49.203
895,L,2019/01/23 04:46:56.829,2019/01/23 04:46:56.829
897,E,2019/01/23 04:48:46.616,2019/01/23 04:48:46.616
898,C,2019/01/23 04:49:57.797,2019/01/23 04:49:57.797
895,M,2019/01/23 04:51:49.747,2019/01/23 04:51:49.747
897,G,2019/01/23 04:53:31.833,2019/01/23 04:53:31.833
898,A,2019/01/23 04:54:53.759,2019/01/23 04:54:53.759
895,N,2019/01/23 04:57:03.470,2019/01/23 04:57:03.470
897,I,2019/01/23 04:58:57.636,2019/01/23 04:58:57.636
899,A,2019/01/23 05:00:00.000,2019/01/23 05:00:00.000
898,B,2019/01/23 05:00:13.041,2019/01/23 05:00:13.041
897,J,2019/01/23 05:03:35.326,2019/01/23 05:03:35.326
899,D,2019/01/23 05:04:50.805,2019/01/23 05:04:50.805
898,C,2019/01/23 05:05:15.231,2019/01/23 05:05:15.231
897,L,2019/01/23 05:09:39.771,2019/01/23 05:09:39.771
898,A,2019/01/23 05:10:18.629,2019/01/23 05:10:18.629
899,F,2019/01/23 05:10:30.923,2019/01/23 05:10:30.923
897,M,2019/01/23 05:14:53.659,2019/01/23 05:14:53.659
899,E,2019/01/23 05:15:55.274,2019/01/23 05:15:55.274
898,D,2019/01/23 05:16:19.021,2019/01/23 05:16:19.021
897,O,2019/01/23 05:19:34.452,2019/01/23 05:19:34.452
900,A,2019/01/23 05:20:00.000,2019/01/23 05:20:00.000
899,G,2019/01/23 05:20:53.306,2019/01/23 05:20:53.306
898,F,2019/01/23 05:21:55.389,2019/01/23 05:21:55.389
900,D,2019/01/23 05:25:24.494,2019/01/23 05:25:24.494
899,I,2019/01/23 05:25:52.440,2019/01/23 05:25:52.440
898,E,2019/01/23 05:26:55.485,2019/01/23 05:26:55.485
899,J,2019/01/23 05:30:08.472,2019/01/23 05:30:08.472
900,F,2019/01/23 05:30:26.686,2019/01/23 05:30:26.686
898,G,2019/01/23 05:31:04.594,2019/01/23 05:31:04.594
899,K,2019/01/23 05:34:23.874,2019/01/23 05:34:23.874
900,E,2019/01/23 05:35:54.561,2019/01/23 05:35:54.561
898,I,2019/01/23 05:37:29.449,2019/01/23 05:37:29.449
899,M,2019/01/23 05:39:05.482,2019/01/23 05:39:05.482
900,G,2019/01/23 05:39:51.891,2019/01/23 05:39:51.891
901,A,2019/01/23 05:40:00.000,2019/01/23 05:40:00.000
898,J,2019/01/23 05:41:48.751,2019/01/23 05:41:48.751
900,I,2019/01/23 05:43:58.263,2019/01/23 05:43:58.263
899,N,2019/01/23 05:44:01.960,2019/01/23 05:44:01.960
901,D,2019/01/23 05:45:16.548,2019/01/23 05:45:16.548
898,K,2019/01/23 05:47:37.553,2019/01/23 05:47:37.553
900,J,2019/01/23 05:48:47.781,2019/01/23 05:48:47.781
901,F,2019/01/23 05:50:29.448,2019/01/23 05:50:29.448
898,M,2019/01/23 05:52:51.057,2019/01/23 05:52:51.057
900,K,2019/01/23 05:53:52.233,2019/01/23 05:53:52.233
901,E,2019/01/23 05:55:48.280,2019/01/23 05:55:48.280
898,N,2019/01/23 05:57:11.925,2019/01/23 05:57:11.925
900,M,2019/01/23 05:59:42.081,2019/01/23 05:59:42.081
902,A,2019/01/23 06:00:00.000,2019/01/23 06:00:00.000
901,G,2019/01/23 06:00:20.374,2019/01/23 06:00:20.374
902,B,2019/01/23 06:04:51.656,2019/01/23 06:04:51.656
901,I,2019/01/23 06:05:01.900,2019/01/23 06:05:01.900
900,O,2019/01/23 06:05:16.633,2019/01/23 06:05:16.633
902,C,2019/01/23 06:10:02.175,2019/01/23 06:10:02.175
901,J,2019/01/23 06:10:02.614,2019/01/23 06:10:02.614
902,A,2019/01/23 06:14:40.256,2019/01/23 06:14:40.256
901,L,2019/01/23 06:16:37.596,2019/01/23 06:16:37.596
902,D,2019/01/23 06:19:26.851,2019/01/23 06:19:26.851
903,A,2019/01/23 06:20:00.000,2019/01/23 06:20:00.000
901,M,2019/01/23 06:21:49.983,2019/01/23 06:21:49.983
902,F,2019/01/23 06:23:43.198,2019/01/23 06:23:43.198
903,B,2019/01/23 06:24:19.553,2019/01/23 06:24:19.553
901,O,2019/01/23 06:26:27.581,2019/01/23 06:26:27.581
903,C,2019/01/23 06:29:38.281,2019/01/23 06:29:38.281
902,E,2019/01/23 06:29:47.367,2019/01/23 06:29:47.367
902,G,2019/01/23 06:33:59.092,2019/01/23 06:33:59.092
903,A,2019/01/23 06:35:36.080,2019/01/23 06:35:36.080
902,H,2019/01/23 06:39:15.928,2019/01/23 06:39:15.928
904,A,2019/01/23 06:40:00.000,2019/01/23 06:40:00.000
903,B,2019/01/23 06:40:34.448,2019/01/23 06:40:34.448
904,D,2019/01/23 06:44:33.487,2019/01/23 06:44:33.487
903,C,2019/01/23 06:45:33.559,2019/01/23 06:45:33.559
904,F,2019/01/23 06:49:30.187,2019/01/23 06:49:30.187
903,A,2019/01/23 06:49:43.743,2019/01/23 06:49:43.743
904,E,2019/01/23 06:54:53.124,2019/01/23 06:54:53.124
903,B,2019/01/23 06:55:42.352,2019/01/23 06:55:42.352
905,A,2019/01/23 07:00:00.000,2019/01/23 07:00:00.000
903,C,2019/01/23 07:00:32.339,2019/01/23 07:00:32.339
904,G,2019/01/23 07:00:58.390,2019/01/23 07:00:58.390
903,A,2019/01/23 07:04:41.006,2019/01/23 07:04:41.006
905,D,2019/01/23 07:05:25.429,2019/01/23 07:05:25.429
904,H,2019/01/23 07:05:48.419,2019/01/23 07:05:48.419
903,D,2019/01/23 07:09:30.886,2019/01/23 07:09:30.886
905,F,2019/01/23 07:11:10.806,2019/01/23 07:11:10.806
903,F,2019/01/23 07:14:02.563,2019/01/23 07:14:02.563
905,E,2019/01/23 07:16:18.793,2019/01/23 07:16:18.793
903,E,2019/01/23 07:19:25.943,2019/01/23 07:19:25.943
906,A,2019/01/23 07:20:00.000,2019/01/23 07:20:00.000
905,G,2019/01/23 07:21:33.160,2019/01/23 07:21:33.160
903,G,2019/01/23 07:24:38.438,2019/01/23 07:24:38.438
906,B,2019/01/23 07:25:01.709,2019/01/23 07:25:01.709
905,I,2019/01/23 07:27:23.733,2019/01/23 07:27:23.733
903,H,2019/01/23 07:28:55.060,2019/01/23 07:28:55.060
906,C,2019/01/23 07:29:26.159,2019/01/23 07:29:26.159
905,J,2019/01/23 07:31:35.410,2019/01/23 07:31:35.410
906,A,2019/01/23 07:33:31.604,2019/01/23 07:33:31.604
905,L,2019/01/23 07:35:50.067,2019/01/23 07:35:50.067
906,B,2019/01/23 07:38:01.682,2019/01/23 07:38:01.682
907,A,2019/01/23 07:40:00.000,2019/01/23 07:40:00.000
905,M,2019/01/23 07:40:37.427,2019/01/23 07:40:37.427
906,C,2019/01/23 07:43:39.966,2019/01/23 07:43:39.966
907,B,2019/01/23 07:44:07.569,2019/01/23 07:44:07.569
905,N,2019/01/23 07:46:32.558,2019/01/23 07:46:32.558
906,A,2019/01/23 07:48:29.915,2019/01/23 07:48:29.915
907,C,2019/01/23 07:49:24.839,2019/01/23 07:49:24.839
907,A,2019/01/23 07:54:13.711,2019/01/23 07:54:13.711
906,B,2019/01/23 07:54:34.477,2019/01/23 07:54:34.477
907,B,2019/01/23 07:59:19.876,2019/01/23 07:59:19.876
906,C,2019/01/23 07:59:28.382,2019/01/23 07:59:28.382
908,A,2019/01/23 08:00:00.000,2019/01/23 08:00:00.000
907,C,2019/01/23 08:04:23.186,2019/01/23 08:04:23.186
908,B,2019/01/23 08:04:33.853,2019/01/23 08:04:33.853
906,A,2019/01/23 08:04:42.812,2019/01/23 08:04:42.812
907,A,2019/01/23 08:08:23.354,2019/01/23 08:08:23.354
908,C,2019/01/23 08:09:39.352,2019/01/23 08:09:39.352
906,D,2019/01/23 08:09:47.263,2019/01/23 08:09:47.263
907,B,2019/01/23 08:13:24.302,2019/01/23 08:13:24.302
908,A,2019/01/23 08:14:16.969,2019/01/23 08:14:16.969
906,F,2019/01/23 08:15:28.742,2019/01/23 08:15:28.742
907,C,2019/01/23 08:17:19.899,2019/01/23 08:17:19.899
908,B,2019/01/23 08:19:10.190,2019/01/23 08:19:10.190
909,A,2019/01/23 08:20:00.000,2019/01/23 08:20:00.000
906,E,2019/01/23 08:21:18.861,2019/01/23 08:21:18.861
907,A,2019/01/23 08:22:31.014,2019/01/23 08:22:31.014
908,C,2019/01/23 08:24:18.152,2019/01/23 08:24:18.152
906,G,2019/01/23 08:25:50.919,2019/01/23 08:25:50.919
909,D,2019/01/23 08:26:18.527,2019/01/23 08:26:18.527
907,D,2019/01/23 08:27:59.711,2019/01/23 08:27:59.711
908,A,2019/01/23 08:29:28.845,2019/01/23 08:29:28.845
906,I,2019/01/23 08:30:58.781,2019/01/23 08:30:58.781
909,F,2019/01/23 08:31:32.062,2019/01/23 08:31:32.062
907,F,2019/01/23 08:33:01.500,2019/01/23 08:33:01.500
908,D,2019/01/23 08:34:32.049,2019/01/23 08:34:32.049
906,J,2019/01/23 08:35:50.661,2019/01/23 08:35:50.661
909,E,2019/01/23 08:36:35.528,2019/01/23 08:36:35.528
907,E,2019/01/23 08:37:49.900,2019/01/23 08:37:49.900
908,F,2019/01/23 08:39:42.848,2019/01/23 08:39:42.848
910,A,2019/01/23 08:40:00.000,2019/01/23 08:40:00.000
906,K,2019/01/23 08:40:32.422,2019/01/23 08:40:32.422
909,G,2019/01/23 08:41:34.650,2019/01/23 08:41:34.650
907,G,2019/01/23 08:43:01.729,2019/01/23 08:43:01.729
908,E,2019/01/23 08:43:45.170,2019/01/23 08:43:45.170
910,B,2019/01/23 08:44:26.484,2019/01/23 08:44:26.484
906,M,2019/01/23 08:45:39.695,2019/01/23 08:45:39.695
909,I,2019/01/23 08:46:21.501,2019/01/23 08:46:21.501
907,H,2019/01/23 08:47:53.304,2019/01/23 08:47:53.304
908,G,2019/01/23 08:48:22.673,2019/01/23 08:48:22.673
910,C,2019/01/23 08:49:14.114,2019/01/23 08:49:14.114
906,O,2019/01/23 08:50:35.112,2019/01/23 08:50:35.112
909,J,2019/01/23 08:50:55.020,2019/01/23 08:50:55.020
908,H,2019/01/23 08:53:24.830,2019/01/23 08:53:24.830
910,A,2019/01/23 08:54:18.767,2019/01/23 08:54:18.767
909,L,2019/01/23 08:55:55.977,2019/01/23 08:55:55.977
910,B,2019/01/23 08:59:47.326,2019/01/23 08:59:47.326
911,A,2019/01/23 09:00:00.000,2019/01/23 09:00:00.000
909,M,2019/01/23 09:00:43.938,2019/01/23 09:00:43.938
910,C,2019/01/23 09:04:41.444,2019/01/23 09:04:41.444
911,B,2019/01/23 09:05:20.204,2019/01/23 09:05:20.204
909,N,2019/01/23 09:05:50.727,2019/01/23 09:05:50.727
911,C,2019/01/23 09:09:36.062,2019/01/23 09:09:36.062
910,A,2019/01/23 09:09:47.278,2019/01/23 09:09:47.278
911,A,2019/01/23 09:14:18.766,2019/01/23 09:14:18.766
910,B,2019/01/23 09:14:43.381,2019/01/23 09:14:43.381
911,D,2019/01/23 09:19:12.053,2019/01/23 09:19:12.053
912,A,2019/01/23 09:20:00.000,2019/01/23 09:20:00.000
910,C,2019/01/23 09:20:03.452,2019/01/23 09:20:03.452
911,F,2019/01/23 09:23:50.233,2019/01/23 09:23:50.233
910,A,2019/01/23 09:24:16.740,2019/01/23 09:24:16.740
912,D,2019/01/23 09:24:59.968,2019/01/23 09:24:59.968
911,E,2019/01/23 09:28:08.192,2019/01/23 09:28:08.192
910,B,2019/01/23 09:29:09.738,2019/01/23 09:29:09.738
912,F,2019/01/23 09:29:35.756,2019/01/23 09:29:35.756
911,G,2019/01/23 09:32:30.937,2019/01/23 09:32:30.937
910,C,2019/01/23 09:33:32.130,2019/01/23 09:33:32.130
912,E,2019/01/23 09:34:18.347,2019/01/23 09:34:18.347
911,H,2019/01/23 09:37:17.913,2019/01/23 09:37:17.913
910,A,2019/01/23 09:38:21.639,2019/01/23 09:38:21.639
912,G,2019/01/23 09:39:32.144,2019/01/23 09:39:32.144
913,A,2019/01/23 09:40:00.000,2019/01/23 09:40:00.000
913,D,2019/01/23 09:44:29.155,2019/01/23 09:44:29.155
910,B,2019/01/23 09:44:32.057,2019/01/23 09:44:32.057
912,I,2019/01/23 09:44:38.098,2019/01/23 09:44:38.098
910,C,2019/01/23 09:49:18.615,2019/01/23 09:49:18.615
912,J,2019/01/23 09:49:41.386,2019/01/23 09:49:41.386
913,F,2019/01/23 09:49:56.764,2019/01/23 09:49:56.764
913,E,2019/01/23 09:54:15.059,2019/01/23 09:54:15.059
912,K,2019/01/23 09:54:19.067,2019/01/23 09:54:19.067
910,A,2019/01/23 09:54:26.045,2019/01/23 09:54:26.045
910,D,2019/01/23 09:58:50.577,2019/01/23 09:58:50.577
912,M,2019/01/23 09:59:07.881,2019/01/23 09:59:07.881
913,G,2019/01/23 09:59:48.851,2019/01/23 09:59:48.851
914,A,2019/01/23 10:00:00.000,2019/01/23 10:00:00.000
912,N,2019/01/23 10:02:50.468,2019/01/23 10:02:50.468
910,F,2019/01/23 10:03:46.794,2019/01/23 10:03:46.794
914,B,2019/01/23 10:04:36.815,2019/01/23 10:04:36.815
913,H,2019/01/23 10:05:04.458,2019/01/23 10:05:04.458
910,E,2019/01/23 10:08:26.078,2019/01/23 10:08:26.078
914,C,2019/01/23 10:10:01.674,2019/01/23 10:10:01.674
910,G,2019/01/23 10:13:11.438,2019/01/23 10:13:11.438
914,A,2019/01/23 10:14:50.420,2019/01/23 10:14:50.420
910,I,2019/01/23 10:17:32.215,2019/01/23 10:17:32.215
914,B,2019/01/23 10:19:48.680,2019/01/23 10:19:48.680
915,A,2019/01/23 10:20:00.000,2019/01/23 10:20:00.000
910,J,2019/01/23 10:23:28.421,2019/01/23 10:23:28.421
915,D,2019/01/23 10:24:58.154,2019/01/23 10:24:58.154
914,C,2019/01/23 10:25:47.605,2019/01/23 10:25:47.605
910,L,2019/01/23 10:28:27.093,2019/01/23 10:28:27.093
915,F,2019/01/23 10:28:55.884,2019/01/23 10:28:55.884
914,A,2019/01/23 10:30:59.255,2019/01/23 10:30:59.255
915,E,2019/01/23 10:33:44.655,2019/01/23 10:33:44.655
910,M,2019/01/23 10:34:07.130,2019/01/23 10:34:07.130
914,B,2019/01/23 10:35:18.350,2019/01/23 10:35:18.350
915,G,2019/01/23 10:38:29.628,2019/01/23 10:38:29.628
910,O,2019/01/23 10:39:06.413,2019/01/23 10:39:06.413
916,A,2019/01/23 10:40:00.000,2019/01/23 10:40:00.000
914,C,2019/01/23 10:40:36.641,2019/01/23 10:40:36.641
915,H,2019/01/23 10:43:23.490,2019/01/23 10:43:23.490
916,D,2019/01/23 10:44:49.273,2019/01/23 10:44:49.273
914,A,2019/01/23 10:46:06.572,2019/01/23 10:46:06.572
916,F,2019/01/23 10:49:01.119,2019/01/23 10:49:01.119
