case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
47,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,I,8668,0.0,0.0,5514,3519,7141,1794,0.0,0.0,1781,0.0,3567,5357,0.0,7151
47,J,10448,0.0,0.0,7294,5299,8921,3574,0.0,1781,0.0,0.0,1786,3577,0.0,5370
47,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,L,12234,0.0,0.0,9080,7086,10707,5360,0.0,3567,1786,0.0,0.0,1791,0.0,3584
47,M,14025,0.0,0.0,10871,8876,12498,7151,0.0,5357,3577,0.0,1791,0.0,0.0,1793
47,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,O,15819,0.0,0.0,12664,10670,14291,8944,0.0,7151,5370,0.0,3584,1793,0.0,0.0
48,A,0.0,0.0,0.0,3394,4983,1821,6693,8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,D,3394,0.0,0.0,0.0,1589,1573,3299,4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,E,4983,0.0,0.0,1589,0.0,3162,1709,3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,F,1821,0.0,0.0,1573,3162,0.0,4872,6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,G,6693,0.0,0.0,3299,1709,4872,0.0,1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,H,8150,0.0,0.0,4756,3167,6329,1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,A,0.0,0.0,0.0,3395,5268,1847,6964,8736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,D,3395,0.0,0.0,0.0,1874,1547,3569,5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,E,5268,0.0,0.0,1874,0.0,3421,1696,3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,F,1847,0.0,0.0,1547,3421,0.0,5116,6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,G,6964,0.0,0.0,3569,1696,5116,0.0,1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,H,8736,0.0,0.0,5341,3468,6889,1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,A,0.0,0.0,0.0,536,805,302,1048,1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,D,536,0.0,0.0,0.0,268,234,511,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,E,805,0.0,0.0,268,0.0,502,243,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,F,302,0.0,0.0,234,502,0.0,745,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,G,1048,0.0,0.0,511,243,745,0.0,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,H,1393,0.0,0.0,857,589,1091,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,A,0.0,0.0,0.0,622,910,292,1183,1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,D,622,0.0,0.0,0.0,287,330,561,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,E,910,0.0,0.0,287,0.0,617,273,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,F,292,0.0,0.0,330,617,0.0,891,1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,G,1183,0.0,0.0,561,273,891,0.0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,H,1503,0.0,0.0,881,593,1211,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,A,0.0,298,601,1497,1794,1186,2059,0.0,2422,2669,2952,0.0,3260,0.0,3536
52,B,298,0.0,302,1199,1496,888,1761,0.0,2123,2370,2654,0.0,2962,0.0,3238
52,C,601,302,0.0,896,1193,586,1458,0.0,1821,2068,2351,0.0,2659,0.0,2935
52,D,1497,1199,896,0.0,297,311,562,0.0,925,1172,1455,0.0,1763,0.0,2039
52,E,1794,1496,1193,297,0.0,608,265,0.0,628,875,1158,0.0,1466,0.0,1742
52,F,1186,888,586,311,608,0.0,873,0.0,1235,1482,1766,0.0,2074,0.0,2350
52,G,2059,1761,1458,562,265,873,0.0,0.0,363,610,893,0.0,1201,0.0,1477
52,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,I,2422,2123,1821,925,628,1235,363,0.0,0.0,247,530,0.0,838,0.0,1114
52,J,2669,2370,2068,1172,875,1482,610,0.0,247,0.0,283,0.0,591,0.0,867
52,K,2952,2654,2351,1455,1158,1766,893,0.0,530,283,0.0,0.0,308,0.0,584
52,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,M,3260,2962,2659,1763,1466,2074,1201,0.0,838,591,308,0.0,0.0,0.0,276
52,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,O,3536,3238,2935,2039,1742,2350,1477,0.0,1114,867,584,0.0,276,0.0,0.0
53,A,0.0,0.0,0.0,654,949,344,1239,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,D,654,0.0,0.0,0.0,295,311,585,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,E,949,0.0,0.0,295,0.0,605,290,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,F,344,0.0,0.0,311,605,0.0,895,1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,G,1239,0.0,0.0,585,290,895,0.0,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,H,1545,0.0,0.0,890,596,1201,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,A,0.0,328,574,1363,1647,1083,1970,2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,B,328,0.0,246,1035,1319,755,1642,1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,C,574,246,0.0,788,1072,509,1396,1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,D,1363,1035,788,0.0,284,280,607,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,E,1647,1319,1072,284,0.0,564,323,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,F,1083,755,509,280,564,0.0,887,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,G,1970,1642,1396,607,323,887,0.0,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,H,2253,1924,1678,890,606,1170,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,A,0.0,0.0,0.0,628,889,316,1205,1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,D,628,0.0,0.0,0.0,261,312,577,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,E,889,0.0,0.0,261,0.0,573,316,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,F,316,0.0,0.0,312,573,0.0,889,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,G,1205,0.0,0.0,577,316,889,0.0,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,H,1481,0.0,0.0,853,592,1165,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,A,0.0,0.0,0.0,640,938,352,1240,0.0,1566,1839,2152,0.0,2435,2777,0.0
56,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,D,640,0.0,0.0,0.0,298,287,600,0.0,926,1199,1512,0.0,1796,2138,0.0
56,E,938,0.0,0.0,298,0.0,586,302,0.0,628,901,1214,0.0,1497,1839,0.0
56,F,352,0.0,0.0,287,586,0.0,888,0.0,1213,1487,1800,0.0,2083,2425,0.0
56,G,1240,0.0,0.0,600,302,888,0.0,0.0,326,599,912,0.0,1195,1537,0.0
56,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,I,1566,0.0,0.0,926,628,1213,326,0.0,0.0,274,587,0.0,870,1212,0.0
56,J,1839,0.0,0.0,1199,901,1487,599,0.0,274,0.0,313,0.0,596,938,0.0
56,K,2152,0.0,0.0,1512,1214,1800,912,0.0,587,313,0.0,0.0,283,625,0.0
56,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,M,2435,0.0,0.0,1796,1497,2083,1195,0.0,870,596,283,0.0,0.0,342,0.0
56,N,2777,0.0,0.0,2138,1839,2425,1537,0.0,1212,938,625,0.0,342,0.0,0.0
56,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,A,0.0,301,647,1637,1900,1353,2203,0.0,2541,2812,3038,0.0,3337,0.0,3697
57,B,301,0.0,346,1336,1599,1052,1902,0.0,2240,2511,2737,0.0,3036,0.0,3396
57,C,647,346,0.0,989,1252,706,1555,0.0,1894,2165,2390,0.0,2690,0.0,3050
57,D,1637,1336,989,0.0,263,283,566,0.0,904,1176,1401,0.0,1700,0.0,2061
57,E,1900,1599,1252,263,0.0,546,303,0.0,641,913,1138,0.0,1437,0.0,1798
57,F,1353,1052,706,283,546,0.0,849,0.0,1188,1459,1685,0.0,1984,0.0,2344
57,G,2203,1902,1555,566,303,849,0.0,0.0,338,610,835,0.0,1134,0.0,1495
57,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,I,2541,2240,1894,904,641,1188,338,0.0,0.0,271,497,0.0,796,0.0,1156
57,J,2812,2511,2165,1176,913,1459,610,0.0,271,0.0,226,0.0,525,0.0,885
57,K,3038,2737,2390,1401,1138,1685,835,0.0,497,226,0.0,0.0,299,0.0,659
57,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,M,3337,3036,2690,1700,1437,1984,1134,0.0,796,525,299,0.0,0.0,0.0,360
57,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,O,3697,3396,3050,2061,1798,2344,1495,0.0,1156,885,659,0.0,360,0.0,0.0
58,A,0.0,0.0,0.0,580,901,322,1160,0.0,1428,1757,2034,0.0,2371,0.0,2681
58,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,D,580,0.0,0.0,0.0,321,258,580,0.0,848,1177,1454,0.0,1791,0.0,2101
58,E,901,0.0,0.0,321,0.0,579,259,0.0,527,855,1133,0.0,1470,0.0,1780
58,F,322,0.0,0.0,258,579,0.0,838,0.0,1106,1435,1712,0.0,2049,0.0,2359
58,G,1160,0.0,0.0,580,259,838,0.0,0.0,268,597,874,0.0,1211,0.0,1521
58,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,I,1428,0.0,0.0,848,527,1106,268,0.0,0.0,328,606,0.0,943,0.0,1253
58,J,1757,0.0,0.0,1177,855,1435,597,0.0,328,0.0,277,0.0,614,0.0,924
58,K,2034,0.0,0.0,1454,1133,1712,874,0.0,606,277,0.0,0.0,337,0.0,647
58,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,M,2371,0.0,0.0,1791,1470,2049,1211,0.0,943,614,337,0.0,0.0,0.0,310
58,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,O,2681,0.0,0.0,2101,1780,2359,1521,0.0,1253,924,647,0.0,310,0.0,0.0
59,A,0.0,284,612,1473,1793,1139,2109,0.0,2430,2722,3018,0.0,3301,0.0,3611
59,B,284,0.0,328,1189,1509,855,1825,0.0,2145,2438,2733,0.0,3016,0.0,3327
59,C,612,328,0.0,861,1181,527,1497,0.0,1817,2110,2406,0.0,2689,0.0,2999
59,D,1473,1189,861,0.0,320,334,637,0.0,957,1249,1545,0.0,1828,0.0,2138
59,E,1793,1509,1181,320,0.0,654,316,0.0,637,929,1225,0.0,1508,0.0,1818
59,F,1139,855,527,334,654,0.0,970,0.0,1291,1583,1879,0.0,2162,0.0,2472
59,G,2109,1825,1497,637,316,970,0.0,0.0,320,613,908,0.0,1191,0.0,1502
59,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,I,2430,2145,1817,957,637,1291,320,0.0,0.0,292,588,0.0,871,0.0,1182
59,J,2722,2438,2110,1249,929,1583,613,0.0,292,0.0,296,0.0,579,0.0,889
59,K,3018,2733,2406,1545,1225,1879,908,0.0,588,296,0.0,0.0,283,0.0,593
59,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,M,3301,3016,2689,1828,1508,2162,1191,0.0,871,579,283,0.0,0.0,0.0,310
59,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,O,3611,3327,2999,2138,1818,2472,1502,0.0,1182,889,593,0.0,310,0.0,0.0
60,A,0.0,279,594,2386,2723,2100,2972,3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,B,279,0.0,314,2107,2444,1821,2693,2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,C,594,314,0.0,1792,2130,1507,2379,2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,D,2386,2107,1792,0.0,337,286,587,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,E,2723,2444,2130,337,0.0,623,249,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,F,2100,1821,1507,286,623,0.0,872,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,G,2972,2693,2379,587,249,872,0.0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,H,3232,2953,2639,846,509,1132,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,A,0.0,0.0,0.0,606,898,310,1180,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,D,606,0.0,0.0,0.0,292,296,574,883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,E,898,0.0,0.0,292,0.0,587,282,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,F,310,0.0,0.0,296,587,0.0,870,1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,G,1180,0.0,0.0,574,282,870,0.0,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,H,1489,0.0,0.0,883,592,1179,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,A,0.0,309,624,4194,4538,3826,4865,0.0,5120,5457,5784,0.0,6128,0.0,6408
62,B,309,0.0,315,3886,4230,3518,4556,0.0,4812,5148,5475,0.0,5819,0.0,6099
62,C,624,315,0.0,3570,3914,3202,4241,0.0,4496,4833,5160,0.0,5504,0.0,5784
62,D,4194,3886,3570,0.0,344,368,670,0.0,926,1262,1589,0.0,1934,0.0,2214
62,E,4538,4230,3914,344,0.0,712,326,0.0,582,918,1245,0.0,1590,0.0,1870
62,F,3826,3518,3202,368,712,0.0,1038,0.0,1294,1630,1957,0.0,2302,0.0,2582
62,G,4865,4556,4241,670,326,1038,0.0,0.0,256,592,919,0.0,1263,0.0,1543
62,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,I,5120,4812,4496,926,582,1294,256,0.0,0.0,336,663,0.0,1008,0.0,1288
62,J,5457,5148,4833,1262,918,1630,592,0.0,336,0.0,327,0.0,671,0.0,951
62,K,5784,5475,5160,1589,1245,1957,919,0.0,663,327,0.0,0.0,344,0.0,624
62,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,M,6128,5819,5504,1934,1590,2302,1263,0.0,1008,671,344,0.0,0.0,0.0,280
62,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,O,6408,6099,5784,2214,1870,2582,1543,0.0,1288,951,624,0.0,280,0.0,0.0
63,A,0.0,0.0,0.0,599,925,279,1275,1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,D,599,0.0,0.0,0.0,326,320,676,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,E,925,0.0,0.0,326,0.0,646,350,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,F,279,0.0,0.0,320,646,0.0,996,1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,G,1275,0.0,0.0,676,350,996,0.0,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,H,1593,0.0,0.0,994,668,1314,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
