case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
47,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,I,6464,0.0,0.0,3702,2413,5095,1087,0.0,0.0,1164,0.0,2472,3813,5112,0.0
47,J,7628,0.0,0.0,4867,3578,6260,2251,0.0,1164,0.0,0.0,1308,2649,3948,0.0
47,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,L,8936,0.0,0.0,6175,4886,7568,3559,0.0,2472,1308,0.0,0.0,1341,2640,0.0
47,M,10277,0.0,0.0,7516,6227,8909,4900,0.0,3813,2649,0.0,1341,0.0,1299,0.0
47,N,11576,0.0,0.0,8814,7525,10207,6199,0.0,5112,3948,0.0,2640,1299,0.0,0.0
47,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,A,0.0,1060,2125,5774,7013,4570,8072,0.0,9215,10478,0.0,11664,12874,14040,0.0
48,B,1060,0.0,1065,4714,5953,3510,7013,0.0,8155,9418,0.0,10605,11814,12980,0.0
48,C,2125,1065,0.0,3649,4888,2445,5947,0.0,7090,8353,0.0,9540,10749,11915,0.0
48,D,5774,4714,3649,0.0,1239,1204,2298,0.0,3441,4704,0.0,5890,7100,8266,0.0
48,E,7013,5953,4888,1239,0.0,2443,1060,0.0,2202,3465,0.0,4652,5861,7027,0.0
48,F,4570,3510,2445,1204,2443,0.0,3502,0.0,4645,5908,0.0,7094,8304,9470,0.0
48,G,8072,7013,5947,2298,1060,3502,0.0,0.0,1143,2406,0.0,3592,4802,5968,0.0
48,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,I,9215,8155,7090,3441,2202,4645,1143,0.0,0.0,1263,0.0,2450,3659,4825,0.0
48,J,10478,9418,8353,4704,3465,5908,2406,0.0,1263,0.0,0.0,1186,2396,3562,0.0
48,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,L,11664,10605,9540,5890,4652,7094,3592,0.0,2450,1186,0.0,0.0,1210,2375,0.0
48,M,12874,11814,10749,7100,5861,8304,4802,0.0,3659,2396,0.0,1210,0.0,1166,0.0
48,N,14040,12980,11915,8266,7027,9470,5968,0.0,4825,3562,0.0,2375,1166,0.0,0.0
48,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,A,0.0,0.0,0.0,2078,3279,949,4679,0.0,5935,7320,8415,0.0,9563,0.0,10939
49,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,D,2078,0.0,0.0,0.0,1201,1129,2601,0.0,3857,5242,6337,0.0,7485,0.0,8861
49,E,3279,0.0,0.0,1201,0.0,2330,1400,0.0,2655,4041,5136,0.0,6284,0.0,7660
49,F,949,0.0,0.0,1129,2330,0.0,3730,0.0,4985,6371,7466,0.0,8614,0.0,9990
49,G,4679,0.0,0.0,2601,1400,3730,0.0,0.0,1255,2641,3736,0.0,4884,0.0,6260
49,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,I,5935,0.0,0.0,3857,2655,4985,1255,0.0,0.0,1386,2481,0.0,3629,0.0,5004
49,J,7320,0.0,0.0,5242,4041,6371,2641,0.0,1386,0.0,1095,0.0,2243,0.0,3619
49,K,8415,0.0,0.0,6337,5136,7466,3736,0.0,2481,1095,0.0,0.0,1148,0.0,2524
49,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,M,9563,0.0,0.0,7485,6284,8614,4884,0.0,3629,2243,1148,0.0,0.0,0.0,1376
49,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,O,10939,0.0,0.0,8861,7660,9990,6260,0.0,5004,3619,2524,0.0,1376,0.0,0.0
50,A,0.0,932,1820,7015,7919,6155,8754,9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,B,932,0.0,888,6083,6988,5223,7823,8521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,C,1820,888,0.0,5195,6099,4335,6935,7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,D,7015,6083,5195,0.0,904,860,1739,2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,E,7919,6988,6099,904,0.0,1765,835,1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,F,6155,5223,4335,860,1765,0.0,2600,3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,G,8754,7823,6935,1739,835,2600,0.0,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,H,9453,8521,7633,2438,1534,3298,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,A,0.0,855,1802,4483,5275,3625,6267,7142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,B,855,0.0,947,3628,4420,2770,5412,6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,C,1802,947,0.0,2680,3473,1823,4464,5340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,D,4483,3628,2680,0.0,792,858,1784,2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,E,5275,4420,3473,792,0.0,1650,992,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,F,3625,2770,1823,858,1650,0.0,2642,3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,G,6267,5412,4464,1784,992,2642,0.0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,H,7142,6287,5340,2659,1867,3517,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,A,0.0,0.0,0.0,1857,2643,877,3430,0.0,4209,5101,0.0,5961,6888,7875,0.0
52,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,D,1857,0.0,0.0,0.0,785,981,1573,0.0,2352,3243,0.0,4104,5030,6018,0.0
52,E,2643,0.0,0.0,785,0.0,1766,788,0.0,1567,2458,0.0,3319,4245,5233,0.0
52,F,877,0.0,0.0,981,1766,0.0,2553,0.0,3333,4224,0.0,5084,6011,6998,0.0
52,G,3430,0.0,0.0,1573,788,2553,0.0,0.0,779,1670,0.0,2531,3457,4445,0.0
52,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,I,4209,0.0,0.0,2352,1567,3333,779,0.0,0.0,891,0.0,1752,2678,3666,0.0
52,J,5101,0.0,0.0,3243,2458,4224,1670,0.0,891,0.0,0.0,861,1787,2775,0.0
52,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,L,5961,0.0,0.0,4104,3319,5084,2531,0.0,1752,861,0.0,0.0,926,1914,0.0
52,M,6888,0.0,0.0,5030,4245,6011,3457,0.0,2678,1787,0.0,926,0.0,987,0.0
52,N,7875,0.0,0.0,6018,5233,6998,4445,0.0,3666,2775,0.0,1914,987,0.0,0.0
52,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,A,0.0,0.0,0.0,1557,2326,881,3096,4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,D,1557,0.0,0.0,0.0,770,676,1540,2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,E,2326,0.0,0.0,770,0.0,1445,770,1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,F,881,0.0,0.0,676,1445,0.0,2216,3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,G,3096,0.0,0.0,1540,770,2216,0.0,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,H,4156,0.0,0.0,2599,1829,3275,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,A,0.0,1049,1854,10417,11111,9353,12071,0.0,12902,13849,14733,0.0,15707,0.0,16616
54,B,1049,0.0,805,9367,10062,8304,11021,0.0,11852,12800,13683,0.0,14657,0.0,15566
54,C,1854,805,0.0,8562,9257,7499,10217,0.0,11047,11995,12878,0.0,13852,0.0,14761
54,D,10417,9367,8562,0.0,695,1064,1654,0.0,2485,3433,4316,0.0,5290,0.0,6199
54,E,11111,10062,9257,695,0.0,1758,960,0.0,1790,2738,3621,0.0,4596,0.0,5505
54,F,9353,8304,7499,1064,1758,0.0,2718,0.0,3549,4496,5380,0.0,6354,0.0,7263
54,G,12071,11021,10217,1654,960,2718,0.0,0.0,831,1778,2662,0.0,3636,0.0,4545
54,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,I,12902,11852,11047,2485,1790,3549,831,0.0,0.0,948,1831,0.0,2805,0.0,3714
54,J,13849,12800,11995,3433,2738,4496,1778,0.0,948,0.0,883,0.0,1858,0.0,2767
54,K,14733,13683,12878,4316,3621,5380,2662,0.0,1831,883,0.0,0.0,974,0.0,1883
54,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,M,15707,14657,13852,5290,4596,6354,3636,0.0,2805,1858,974,0.0,0.0,0.0,909
54,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,O,16616,15566,14761,6199,5505,7263,4545,0.0,3714,2767,1883,0.0,909,0.0,0.0
55,A,0.0,0.0,0.0,1267,1828,614,2401,0.0,2976,3591,0.0,4198,4647,0.0,5217
55,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,D,1267,0.0,0.0,0.0,562,653,1134,0.0,1709,2324,0.0,2932,3380,0.0,3950
55,E,1828,0.0,0.0,562,0.0,1214,572,0.0,1147,1762,0.0,2370,2818,0.0,3388
55,F,614,0.0,0.0,653,1214,0.0,1787,0.0,2362,2976,0.0,3584,4033,0.0,4603
55,G,2401,0.0,0.0,1134,572,1787,0.0,0.0,575,1190,0.0,1798,2246,0.0,2816
55,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,I,2976,0.0,0.0,1709,1147,2362,575,0.0,0.0,615,0.0,1223,1671,0.0,2241
55,J,3591,0.0,0.0,2324,1762,2976,1190,0.0,615,0.0,0.0,608,1056,0.0,1626
55,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,L,4198,0.0,0.0,2932,2370,3584,1798,0.0,1223,608,0.0,0.0,448,0.0,1018
55,M,4647,0.0,0.0,3380,2818,4033,2246,0.0,1671,1056,0.0,448,0.0,0.0,570
55,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,O,5217,0.0,0.0,3950,3388,4603,2816,0.0,2241,1626,0.0,1018,570,0.0,0.0
56,A,0.0,0.0,0.0,1157,1714,514,2341,2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,D,1157,0.0,0.0,0.0,557,642,1184,1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,E,1714,0.0,0.0,557,0.0,1200,627,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,F,514,0.0,0.0,642,1200,0.0,1826,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,G,2341,0.0,0.0,1184,627,1826,0.0,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,H,2834,0.0,0.0,1677,1120,2319,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,A,0.0,0.0,0.0,1137,1678,638,2327,2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,D,1137,0.0,0.0,0.0,541,499,1190,1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,E,1678,0.0,0.0,541,0.0,1040,649,1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,F,638,0.0,0.0,499,1040,0.0,1689,2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,G,2327,0.0,0.0,1190,649,1689,0.0,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,H,2758,0.0,0.0,1620,1079,2120,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,A,0.0,538,1161,10250,10804,9746,11392,12047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,B,538,0.0,623,9712,10266,9208,10854,11509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,C,1161,623,0.0,9089,9643,8585,10231,10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,D,10250,9712,9089,0.0,554,504,1142,1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,E,10804,10266,9643,554,0.0,1058,588,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,F,9746,9208,8585,504,1058,0.0,1646,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,G,11392,10854,10231,1142,588,1646,0.0,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,H,12047,11509,10885,1796,1242,2301,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,A,0.0,0.0,0.0,1298,1850,666,2551,3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,D,1298,0.0,0.0,0.0,552,631,1254,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,E,1850,0.0,0.0,552,0.0,1183,701,1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,F,666,0.0,0.0,631,1183,0.0,1885,2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,G,2551,0.0,0.0,1254,701,1885,0.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,H,3155,0.0,0.0,1858,1305,2489,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,A,0.0,326,622,3286,3641,3034,3940,0.0,4293,4574,0.0,4908,5206,0.0,5529
60,B,326,0.0,295,2960,3314,2707,3613,0.0,3967,4247,0.0,4581,4880,0.0,5202
60,C,622,295,0.0,2664,3019,2412,3318,0.0,3672,3952,0.0,4286,4584,0.0,4907
60,D,3286,2960,2664,0.0,355,252,653,0.0,1007,1287,0.0,1622,1920,0.0,2243
60,E,3641,3314,3019,355,0.0,607,299,0.0,653,933,0.0,1267,1565,0.0,1888
60,F,3034,2707,2412,252,607,0.0,906,0.0,1260,1540,0.0,1874,2172,0.0,2495
60,G,3940,3613,3318,653,299,906,0.0,0.0,354,634,0.0,968,1267,0.0,1589
60,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,I,4293,3967,3672,1007,653,1260,354,0.0,0.0,280,0.0,614,913,0.0,1235
60,J,4574,4247,3952,1287,933,1540,634,0.0,280,0.0,0.0,334,633,0.0,955
60,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,L,4908,4581,4286,1622,1267,1874,968,0.0,614,334,0.0,0.0,298,0.0,621
60,M,5206,4880,4584,1920,1565,2172,1267,0.0,913,633,0.0,298,0.0,0.0,323
60,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,O,5529,5202,4907,2243,1888,2495,1589,0.0,1235,955,0.0,621,323,0.0,0.0
61,A,0.0,0.0,0.0,647,949,296,1271,0.0,1612,1960,0.0,2279,2618,0.0,2840
61,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,D,647,0.0,0.0,0.0,301,351,623,0.0,965,1312,0.0,1632,1971,0.0,2193
61,E,949,0.0,0.0,301,0.0,652,322,0.0,663,1011,0.0,1330,1669,0.0,1891
61,F,296,0.0,0.0,351,652,0.0,974,0.0,1316,1663,0.0,1982,2321,0.0,2543
61,G,1271,0.0,0.0,623,322,974,0.0,0.0,341,689,0.0,1008,1347,0.0,1569
61,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,I,1612,0.0,0.0,965,663,1316,341,0.0,0.0,348,0.0,667,1006,0.0,1228
61,J,1960,0.0,0.0,1312,1011,1663,689,0.0,348,0.0,0.0,319,658,0.0,880
61,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,L,2279,0.0,0.0,1632,1330,1982,1008,0.0,667,319,0.0,0.0,339,0.0,561
61,M,2618,0.0,0.0,1971,1669,2321,1347,0.0,1006,658,0.0,339,0.0,0.0,222
61,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,O,2840,0.0,0.0,2193,1891,2543,1569,0.0,1228,880,0.0,561,222,0.0,0.0
62,A,0.0,273,629,1518,1835,1229,2130,0.0,2442,2733,3024,0.0,3307,3606,0.0
62,B,273,0.0,356,1245,1562,956,1857,0.0,2169,2460,2751,0.0,3034,3333,0.0
62,C,629,356,0.0,889,1206,600,1501,0.0,1813,2104,2394,0.0,2678,2977,0.0
62,D,1518,1245,889,0.0,317,289,612,0.0,925,1215,1506,0.0,1789,2088,0.0
62,E,1835,1562,1206,317,0.0,606,295,0.0,607,898,1188,0.0,1472,1771,0.0
62,F,1229,956,600,289,606,0.0,901,0.0,1213,1504,1795,0.0,2078,2377,0.0
62,G,2130,1857,1501,612,295,901,0.0,0.0,312,603,894,0.0,1177,1476,0.0
62,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,I,2442,2169,1813,925,607,1213,312,0.0,0.0,291,581,0.0,865,1164,0.0
62,J,2733,2460,2104,1215,898,1504,603,0.0,291,0.0,290,0.0,574,873,0.0
62,K,3024,2751,2394,1506,1188,1795,894,0.0,581,290,0.0,0.0,283,582,0.0
62,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,M,3307,3034,2678,1789,1472,2078,1177,0.0,865,574,283,0.0,0.0,299,0.0
62,N,3606,3333,2977,2088,1771,2377,1476,0.0,1164,873,582,0.0,299,0.0,0.0
62,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,A,0.0,0.0,0.0,629,897,349,1235,1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,D,629,0.0,0.0,0.0,268,281,606,887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,E,897,0.0,0.0,268,0.0,548,338,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,F,349,0.0,0.0,281,548,0.0,886,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,G,1235,0.0,0.0,606,338,886,0.0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,H,1517,0.0,0.0,887,620,1168,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
